iter,loss,acc_seg,lr
134900,0.0803,96.5973,9.5016e-06
134950,0.0847,98.6714,9.4827e-06
135000,0.1137,95.7586,9.4638e-06
135050,0.0715,97.7196,9.4449e-06
135100,0.0797,96.7565,9.4259e-06
135150,0.0766,97.1336,9.407e-06
135200,0.1228,95.1733,9.3881e-06
135250,0.0645,96.6307,9.3691e-06
135300,0.1133,95.1362,9.3502e-06
135350,0.094,95.5278,9.3313e-06
135400,0.0661,97.564,9.3124e-06
135450,0.0729,98.4008,9.2934e-06
135500,0.0795,97.1342,9.2745e-06
135550,0.0769,97.9571,9.2556e-06
135600,0.0661,99.1348,9.2367e-06
135650,0.0664,97.4934,9.2177e-06
135700,0.1118,90.8717,9.1988e-06
135750,0.0868,93.3805,9.1799e-06
135800,0.089,98.0721,9.1609e-06
135850,0.087,97.9603,9.142e-06
135900,0.0948,94.7228,9.1231e-06
135950,0.0574,97.9845,9.1042e-06
136000,0.0701,96.8408,9.0852e-06
136050,0.0951,94.8297,9.0663e-06
136100,0.0924,93.1373,9.0474e-06
136150,0.0868,93.6796,9.0284e-06
136200,0.081,96.2844,9.0095e-06
136250,0.1073,88.5028,8.9906e-06
136300,0.1013,92.297,8.9717e-06
136350,0.0781,96.7465,8.9527e-06
136400,0.0866,96.3706,8.9338e-06
136450,0.0776,97.1448,8.9149e-06
136500,0.1042,95.4492,8.896e-06
136550,0.089,98.3365,8.877e-06
136600,0.0674,96.5618,8.8581e-06
136650,0.0753,97.8809,8.8392e-06
136700,0.0663,96.2936,8.8202e-06
136750,0.1098,96.6121,8.8013e-06
136800,0.0769,97.5228,8.7824e-06
136850,0.0776,94.2245,8.7635e-06
136900,0.0647,95.9009,8.7445e-06
136950,0.083,96.9267,8.7256e-06
137000,0.0646,95.9193,8.7067e-06
137050,0.0983,98.2005,8.6878e-06
137100,0.0921,97.0002,8.6688e-06
137150,0.0749,96.7952,8.6499e-06
137200,0.0839,93.2514,8.631e-06
137250,0.0808,95.3438,8.612e-06
137300,0.1005,96.604,8.5931e-06
137350,0.0691,97.1608,8.5742e-06
137400,0.1009,97.1239,8.5553e-06
137450,0.0619,95.8982,8.5363e-06
137500,0.0651,95.3567,8.5174e-06
137550,0.0855,93.8891,8.4985e-06
137600,0.1138,95.1317,8.4795e-06
137650,0.1053,97.1723,8.4606e-06
137700,0.0807,96.8109,8.4417e-06
137750,0.0666,98.0558,8.4228e-06
137800,0.0864,97.9005,8.4038e-06
137850,0.1267,97.3601,8.3849e-06
137900,0.1211,98.2738,8.366e-06
137950,0.0824,96.3255,8.3471e-06
138000,0.0815,95.3572,8.3281e-06
138050,0.0686,98.5447,8.3092e-06
138100,0.0951,90.9952,8.2903e-06
138150,0.0972,96.7795,8.2713e-06
138200,0.077,96.6173,8.2524e-06
138250,0.0742,96.0139,8.2335e-06
138300,0.0806,97.7696,8.2146e-06
138350,0.1092,91.0795,8.1956e-06
138400,0.0766,97.352,8.1767e-06
138450,0.081,96.1327,8.1578e-06
138500,0.0706,97.2226,8.1389e-06
138550,0.0814,96.1457,8.1199e-06
138600,0.123,86.485,8.101e-06
138650,0.0703,96.2926,8.0821e-06
138700,0.0782,96.8698,8.0631e-06
138750,0.0603,98.7138,8.0442e-06
138800,0.0911,98.0107,8.0253e-06
138850,0.0834,97.3434,8.0064e-06
138900,0.117,96.5912,7.9874e-06
138950,0.0711,94.9917,7.9685e-06
139000,0.062,94.7586,7.9496e-06
139050,0.1411,85.2639,7.9306e-06
139100,0.0743,97.5033,7.9117e-06
139150,0.08,96.8645,7.8928e-06
139200,0.0846,95.8645,7.8739e-06
139250,0.089,95.7509,7.8549e-06
139300,0.0698,98.2149,7.836e-06
139350,0.0979,97.5689,7.8171e-06
139400,0.1399,98.352,7.7982e-06
139450,0.0794,96.1837,7.7792e-06
139500,0.0811,96.5868,7.7603e-06
139550,0.0738,97.3801,7.7414e-06
139600,0.0762,97.8955,7.7224e-06
139650,0.0925,98.4673,7.7035e-06
139700,0.0741,97.1696,7.6846e-06
139750,0.0634,96.7833,7.6657e-06
139800,0.0734,97.395,7.6467e-06
139850,0.136,97.8557,7.6278e-06
139900,0.0756,97.6348,7.6089e-06
139950,0.0731,98.8451,7.59e-06
140000,0.069,97.046,7.571e-06
140050,0.0797,95.5068,7.5521e-06
140100,0.0838,97.9028,7.5332e-06
140150,0.0761,98.7586,7.5142e-06
140200,0.0904,96.5448,7.4953e-06
140250,0.0918,98.6485,7.4764e-06
140300,0.0685,96.6196,7.4575e-06
140350,0.0796,99.1959,7.4385e-06
140400,0.0853,96.5407,7.4196e-06
140450,0.0673,96.8751,7.4007e-06
140500,0.0562,97.8254,7.3818e-06
140550,0.0646,96.0629,7.3628e-06
140600,0.1307,96.8069,7.3439e-06
140650,0.0605,98.9114,7.325e-06
140700,0.0706,96.9631,7.306e-06
140750,0.0926,97.7639,7.2871e-06
140800,0.0632,98.8223,7.2682e-06
140850,0.1236,96.7463,7.2493e-06
140900,0.0786,96.0517,7.2303e-06
140950,0.0779,97.6766,7.2114e-06
141000,0.0886,98.144,7.1925e-06
141050,0.0766,96.251,7.1735e-06
141100,0.0681,96.084,7.1546e-06
141150,0.0625,97.5844,7.1357e-06
141200,0.064,98.0028,7.1168e-06
141250,0.0909,94.2142,7.0978e-06
141300,0.0791,95.3731,7.0789e-06
141350,0.0572,98.6245,7.06e-06
141400,0.0811,97.0368,7.0411e-06
141450,0.0838,95.2612,7.0221e-06
141500,0.0741,97.6505,7.0032e-06
141550,0.073,97.3926,6.9843e-06
141600,0.0707,95.9042,6.9653e-06
141650,0.0699,98.0863,6.9464e-06
141700,0.081,98.8102,6.9275e-06
141750,0.0884,95.9445,6.9086e-06
141800,0.0894,95.2782,6.8896e-06
141850,0.0797,96.6973,6.8707e-06
141900,0.0724,96.7365,6.8518e-06
141950,0.0774,97.7209,6.8329e-06
142000,0.0731,95.9682,6.8139e-06
142050,0.114,97.3329,6.795e-06
142100,0.0569,98.6447,6.7761e-06
142150,0.0912,97.2335,6.7571e-06
142200,0.1071,95.3108,6.7382e-06
142250,0.0612,98.8507,6.7193e-06
142300,0.0594,95.6862,6.7004e-06
142350,0.0559,96.2535,6.6814e-06
142400,0.0585,98.2639,6.6625e-06
142450,0.1415,80.0167,6.6436e-06
142500,0.0743,95.0373,6.6246e-06
142550,0.087,97.5845,6.6057e-06
142600,0.105,97.8944,6.5868e-06
142650,0.092,95.4562,6.5679e-06
142700,0.0668,95.3,6.5489e-06
142750,0.0672,97.5372,6.53e-06
142800,0.1068,92.4193,6.5111e-06
142850,0.0866,98.7945,6.4922e-06
142900,0.0787,96.8827,6.4732e-06
142950,0.0968,93.8744,6.4543e-06
143000,0.0957,94.9121,6.4354e-06
143050,0.0936,95.856,6.4164e-06
143100,0.0646,98.2571,6.3975e-06
143150,0.0725,91.342,6.3786e-06
143200,0.0896,97.3265,6.3597e-06
143250,0.0748,95.3916,6.3407e-06
143300,0.095,95.3615,6.3218e-06
143350,0.0599,98.147,6.3029e-06
143400,0.0763,94.5209,6.284e-06
143450,0.0831,95.9904,6.265e-06
143500,0.1041,95.8815,6.2461e-06
143550,0.0599,96.1245,6.2272e-06
143600,0.0691,97.9725,6.2082e-06
143650,0.0834,95.3094,6.1893e-06
143700,0.082,95.3537,6.1704e-06
143750,0.0793,94.0839,6.1515e-06
143800,0.0575,96.5866,6.1325e-06
143850,0.0988,94.0924,6.1136e-06
143900,0.0682,96.0485,6.0947e-06
143950,0.0604,96.162,6.0757e-06
144000,0.1401,98.3221,6.0568e-06
144050,0.0773,99.335,6.0379e-06
144100,0.1072,92.9371,6.019e-06
144150,0.082,97.1373,6e-06
144200,0.0805,97.13,5.9811e-06
144250,0.0748,97.7656,5.9622e-06
144300,0.0609,97.2549,5.9433e-06
144350,0.0699,90.0612,5.9243e-06
144400,0.0663,98.8401,5.9054e-06
144450,0.1002,96.8735,5.8865e-06
144500,0.0829,98.5714,5.8675e-06
144550,0.061,97.3575,5.8486e-06
144600,0.1176,97.103,5.8297e-06
144650,0.0743,96.8603,5.8108e-06
144700,0.094,90.3573,5.7918e-06
144750,0.1042,92.9863,5.7729e-06
144800,0.0694,96.1431,5.754e-06
144850,0.0774,92.2799,5.7351e-06
144900,0.0721,95.474,5.7161e-06
144950,0.0741,95.3435,5.6972e-06
145000,0.0704,96.6209,5.6783e-06
145050,0.0873,96.7041,5.6593e-06
145100,0.1127,94.8575,5.6404e-06
145150,0.1087,97.8929,5.6215e-06
145200,0.0768,97.125,5.6026e-06
145250,0.1337,97.2039,5.5836e-06
145300,0.0859,96.6676,5.5647e-06
145350,0.0761,99.091,5.5458e-06
145400,0.0775,97.8664,5.5268e-06
145450,0.0887,95.0573,5.5079e-06
145500,0.0855,97.7636,5.489e-06
145550,0.0801,93.0066,5.4701e-06
145600,0.0714,96.9598,5.4511e-06
145650,0.0792,98.6544,5.4322e-06
145700,0.0636,97.1206,5.4133e-06
145750,0.0658,96.7456,5.3944e-06
145800,0.0733,97.0807,5.3754e-06
145850,0.0846,93.2638,5.3565e-06
145900,0.0768,97.0724,5.3376e-06
145950,0.0765,91.551,5.3186e-06
146000,0.0816,96.4717,5.2997e-06
146050,0.0925,95.8478,5.2808e-06
146100,0.0833,97.8827,5.2619e-06
146150,0.0799,96.6965,5.2429e-06
146200,0.0826,96.6894,5.224e-06
146250,0.1238,97.2498,5.2051e-06
146300,0.0826,93.987,5.1862e-06
146350,0.1267,97.0788,5.1672e-06
146400,0.0896,96.7257,5.1483e-06
146450,0.0658,96.8554,5.1294e-06
146500,0.0802,97.2428,5.1104e-06
146550,0.0886,93.933,5.0915e-06
146600,0.0749,97.6854,5.0726e-06
146650,0.0843,95.3649,5.0537e-06
146700,0.0666,98.5165,5.0347e-06
146750,0.0947,96.2155,5.0158e-06
146800,0.0891,97.4983,4.9969e-06
146850,0.0586,96.5283,4.9779e-06
146900,0.0905,95.1055,4.959e-06
146950,0.0748,97.0372,4.9401e-06
147000,0.0801,96.4418,4.9212e-06
147050,0.0629,95.4252,4.9022e-06
147100,0.1061,94.7604,4.8833e-06
147150,0.1024,96.1693,4.8644e-06
147200,0.092,97.3147,4.8455e-06
147250,0.0806,96.0141,4.8265e-06
147300,0.0653,97.5735,4.8076e-06
147350,0.088,95.8578,4.7887e-06
147400,0.102,96.4515,4.7697e-06
147450,0.0634,97.7239,4.7508e-06
147500,0.0712,98.3035,4.7319e-06
147550,0.1076,97.6113,4.713e-06
147600,0.061,96.4643,4.694e-06
147650,0.0726,95.5981,4.6751e-06
147700,0.081,95.7557,4.6562e-06
147750,0.0851,93.949,4.6373e-06
147800,0.0821,97.3726,4.6183e-06
147850,0.0724,96.9648,4.5994e-06
147900,0.0667,98.455,4.5805e-06
147950,0.1047,98.0408,4.5615e-06
148000,0.0872,97.5391,4.5426e-06
148050,0.0844,98.5912,4.5237e-06
148100,0.0765,96.6104,4.5048e-06
148150,0.0752,96.8153,4.4858e-06
148200,0.0602,98.6268,4.4669e-06
148250,0.0835,91.9344,4.448e-06
148300,0.0736,98.7092,4.4291e-06
148350,0.1092,96.9311,4.4101e-06
148400,0.0821,93.6925,4.3912e-06
148450,0.0794,94.9009,4.3723e-06
148500,0.0775,97.5617,4.3533e-06
148550,0.0767,95.5228,4.3344e-06
148600,0.0702,96.9014,4.3155e-06
148650,0.0725,98.7072,4.2966e-06
148700,0.0647,98.0239,4.2776e-06
148750,0.1005,96.7269,4.2587e-06
148800,0.0985,95.1575,4.2398e-06
148850,0.0737,97.3023,4.2208e-06
148900,0.0747,94.8422,4.2019e-06
148950,0.082,97.0693,4.183e-06
149000,0.0749,98.3566,4.1641e-06
149050,0.0958,97.3371,4.1451e-06
149100,0.0688,97.6589,4.1262e-06
149150,0.0523,99.2466,4.1073e-06
149200,0.0737,97.6579,4.0884e-06
149250,0.0692,98.0788,4.0694e-06
149300,0.0676,97.5166,4.0505e-06
149350,0.0772,94.2097,4.0316e-06
149400,0.0519,97.539,4.0126e-06
149450,0.0796,95.4624,3.9937e-06
149500,0.0686,97.4432,3.9748e-06
149550,0.0752,96.8327,3.9559e-06
149600,0.0778,98.328,3.9369e-06
149650,0.0938,99.2301,3.918e-06
149700,0.0668,97.281,3.8991e-06
149750,0.0927,97.0061,3.8802e-06
149800,0.0736,93.5556,3.8612e-06
149850,0.0705,96.7129,3.8423e-06
149900,0.084,96.4272,3.8234e-06
149950,0.0635,97.586,3.8044e-06
150000,0.0612,96.2136,3.7855e-06
150050,0.0987,96.5928,3.7666e-06
150100,0.0576,97.4698,3.7477e-06
150150,0.0737,94.923,3.7287e-06
150200,0.0867,98.7188,3.7098e-06
150250,0.0793,95.3439,3.6909e-06
150300,0.0718,97.1279,3.6719e-06
150350,0.065,99.2872,3.653e-06
150400,0.0546,96.1068,3.6341e-06
150450,0.0842,95.2021,3.6152e-06
150500,0.0813,94.2211,3.5962e-06
150550,0.1001,96.7212,3.5773e-06
150600,0.1062,93.8835,3.5584e-06
150650,0.078,90.418,3.5395e-06
150700,0.0747,97.964,3.5205e-06
150750,0.0862,98.2048,3.5016e-06
150800,0.0909,97.5909,3.4827e-06
150850,0.0662,98.0772,3.4637e-06
150900,0.0711,98.0647,3.4448e-06
150950,0.0986,95.3189,3.4259e-06
151000,0.1059,96.9132,3.407e-06
151050,0.0693,97.7989,3.388e-06
151100,0.0728,96.6562,3.3691e-06
151150,0.0781,96.0557,3.3502e-06
151200,0.0701,97.0323,3.3313e-06
151250,0.0913,94.9201,3.3123e-06
151300,0.0619,99.2665,3.2934e-06
151350,0.0781,97.4165,3.2745e-06
151400,0.1424,94.439,3.2555e-06
151450,0.0684,97.149,3.2366e-06
151500,0.1053,92.2318,3.2177e-06
151550,0.0705,89.3213,3.1988e-06
151600,0.0636,97.6929,3.1798e-06
151650,0.0833,95.7443,3.1609e-06
151700,0.0705,97.8244,3.142e-06
151750,0.0798,96.0883,3.123e-06
151800,0.0839,96.168,3.1041e-06
151850,0.0605,99.2449,3.0852e-06
151900,0.0657,95.8369,3.0663e-06
151950,0.0708,98.3933,3.0473e-06
152000,0.0655,98.3601,3.0284e-06
152050,0.0961,96.5128,3.0095e-06
152100,0.0635,95.9962,2.9906e-06
152150,0.0675,98.8021,2.9716e-06
152200,0.0857,98.1024,2.9527e-06
152250,0.0731,94.8973,2.9338e-06
152300,0.0744,96.7543,2.9148e-06
152350,0.1083,98.522,2.8959e-06
152400,0.0835,92.6542,2.877e-06
152450,0.0779,94.9865,2.8581e-06
152500,0.0807,94.9453,2.8391e-06
152550,0.0866,95.0383,2.8202e-06
152600,0.0778,96.8294,2.8013e-06
152650,0.0929,97.5673,2.7824e-06
152700,0.0813,96.7773,2.7634e-06
152750,0.1088,95.756,2.7445e-06
152800,0.0684,96.707,2.7256e-06
152850,0.0885,96.8374,2.7066e-06
152900,0.0858,95.7349,2.6877e-06
152950,0.0763,93.052,2.6688e-06
153000,0.0925,97.8167,2.6499e-06
153050,0.073,96.87,2.6309e-06
153100,0.0679,97.1585,2.612e-06
153150,0.1216,96.5899,2.5931e-06
153200,0.0745,94.4008,2.5741e-06
153250,0.0782,95.0688,2.5552e-06
153300,0.0679,97.2153,2.5363e-06
153350,0.1185,96.148,2.5174e-06
153400,0.1084,95.8945,2.4984e-06
153450,0.0691,97.4369,2.4795e-06
153500,0.0736,95.0034,2.4606e-06
153550,0.0984,97.0545,2.4417e-06
153600,0.0735,94.7435,2.4227e-06
153650,0.0685,97.0487,2.4038e-06
153700,0.0873,94.7283,2.3849e-06
153750,0.0699,96.7968,2.3659e-06
153800,0.0439,97.6536,2.347e-06
153850,0.0844,96.8547,2.3281e-06
153900,0.0889,94.571,2.3092e-06
153950,0.06,96.0234,2.2902e-06
154000,0.0729,95.0391,2.2713e-06
154050,0.0921,97.7123,2.2524e-06
154100,0.0847,93.7721,2.2335e-06
154150,0.0857,92.707,2.2145e-06
154200,0.0774,96.2027,2.1956e-06
154250,0.0765,96.2616,2.1767e-06
154300,0.0587,96.3429,2.1577e-06
154350,0.0843,97.1257,2.1388e-06
154400,0.0862,98.6646,2.1199e-06
154450,0.0569,95.9995,2.101e-06
154500,0.0916,96.3792,2.082e-06
154550,0.0913,95.5729,2.0631e-06
154600,0.0751,99.0359,2.0442e-06
154650,0.0901,99.1702,2.0252e-06
154700,0.0834,98.0264,2.0063e-06
154750,0.1581,94.8151,1.9874e-06
154800,0.091,96.9053,1.9685e-06
154850,0.0745,99.0585,1.9495e-06
154900,0.0868,99.0685,1.9306e-06
154950,0.0633,96.8058,1.9117e-06
155000,0.091,92.5505,1.8928e-06
155050,0.0939,96.7327,1.8738e-06
155100,0.081,95.1599,1.8549e-06
155150,0.1023,97.2425,1.836e-06
155200,0.0734,97.7434,1.817e-06
155250,0.0864,98.6105,1.7981e-06
155300,0.0894,97.6143,1.7792e-06
155350,0.0658,99.185,1.7603e-06
155400,0.0785,98.2005,1.7413e-06
155450,0.056,95.469,1.7224e-06
155500,0.0714,97.8218,1.7035e-06
155550,0.0872,97.5815,1.6846e-06
155600,0.0831,95.0829,1.6656e-06
155650,0.0589,98.285,1.6467e-06
155700,0.0689,94.3847,1.6278e-06
155750,0.0693,95.4568,1.6088e-06
155800,0.0703,93.9458,1.5899e-06
155850,0.0938,98.3549,1.571e-06
155900,0.1033,96.4491,1.5521e-06
155950,0.0631,96.68,1.5331e-06
156000,0.0701,97.2371,1.5142e-06
156050,0.0883,96.6678,1.4953e-06
156100,0.0796,96.2779,1.4764e-06
156150,0.0948,96.1461,1.4574e-06
156200,0.0649,97.2034,1.4385e-06
156250,0.0896,98.6183,1.4196e-06
156300,0.0875,89.3982,1.4006e-06
156350,0.0957,98.3284,1.3817e-06
156400,0.0917,92.0538,1.3628e-06
156450,0.0935,98.6316,1.3439e-06
156500,0.0808,98.9845,1.3249e-06
156550,0.1104,95.8384,1.306e-06
156600,0.1102,95.4284,1.2871e-06
156650,0.0846,96.9873,1.2681e-06
156700,0.0978,97.3273,1.2492e-06
156750,0.0764,96.9293,1.2303e-06
156800,0.0966,91.7709,1.2114e-06
156850,0.0876,98.2249,1.1924e-06
156900,0.0851,93.7682,1.1735e-06
156950,0.0691,96.8814,1.1546e-06
157000,0.0972,92.8828,1.1357e-06
157050,0.1085,95.6668,1.1167e-06
157100,0.0516,99.1431,1.0978e-06
157150,0.1074,97.2136,1.0789e-06
157200,0.0859,96.202,1.0599e-06
157250,0.0642,94.9339,1.041e-06
157300,0.0834,94.958,1.0221e-06
157350,0.0815,96.5532,1.0032e-06
157400,0.061,97.7493,9.8423e-07
157450,0.0594,96.335,9.6531e-07
157500,0.0446,98.2392,9.4638e-07
157550,0.0628,95.3832,9.2745e-07
157600,0.0633,96.4786,9.0852e-07
157650,0.0946,97.9389,8.896e-07
157700,0.0635,96.3912,8.7067e-07
157750,0.0948,95.3654,8.5174e-07
157800,0.0727,97.0075,8.3281e-07
157850,0.08,96.1995,8.1389e-07
157900,0.0504,97.4265,7.9496e-07
157950,0.0686,98.2923,7.7603e-07
158000,0.092,97.5369,7.571e-07
158050,0.0956,94.5612,7.3818e-07
158100,0.0926,97.6328,7.1925e-07
158150,0.065,96.7775,7.0032e-07
158200,0.0827,94.8338,6.8139e-07
158250,0.0518,97.7427,6.6246e-07
158300,0.0688,96.5276,6.4354e-07
158350,0.0761,96.8924,6.2461e-07
158400,0.076,97.8996,6.0568e-07
158450,0.088,97.6268,5.8675e-07
158500,0.0882,96.9008,5.6783e-07
158550,0.0652,98.4383,5.489e-07
158600,0.0864,94.5052,5.2997e-07
158650,0.0788,96.8168,5.1104e-07
158700,0.077,96.8372,4.9212e-07
158750,0.0638,98.0435,4.7319e-07
158800,0.0751,96.2843,4.5426e-07
158850,0.0799,96.7378,4.3533e-07
158900,0.0839,94.2048,4.1641e-07
158950,0.086,95.9205,3.9748e-07
159000,0.1036,95.2964,3.7855e-07
159050,0.0995,96.0582,3.5962e-07
159100,0.0973,96.875,3.407e-07
159150,0.1057,97.998,3.2177e-07
159200,0.128,91.116,3.0284e-07
159250,0.0647,97.8435,2.8391e-07
159300,0.0942,97.7939,2.6499e-07
159350,0.0642,96.9257,2.4606e-07
159400,0.0764,98.0024,2.2713e-07
159450,0.0577,98.9383,2.082e-07
159500,0.0662,98.96,1.8928e-07
159550,0.0995,99.1864,1.7035e-07
159600,0.0617,97.0752,1.5142e-07
159650,0.0887,94.7907,1.3249e-07
159700,0.0943,96.1356,1.1357e-07
159750,0.0672,98.4695,9.4638e-08
159800,0.0726,97.5594,7.571e-08
159850,0.1027,94.6967,5.6783e-08
159900,0.0738,98.7671,3.7855e-08
159950,0.0728,97.6016,1.8928e-08
160000,0.0785,98.0546,0.0
